name,chembl_id,type,first_approval,oral,therapeutic_flag,approved
PROGUANIL HYDROCHLORIDE,CHEMBL1201059,Small molecule,2000.0,True,True,True
LOXAPINE HYDROCHLORIDE,CHEMBL1201060,Small molecule,1976.0,True,True,True
LEVALBUTEROL HYDROCHLORIDE,CHEMBL1201061,Small molecule,1999.0,False,True,True
PROPAFENONE HYDROCHLORIDE,CHEMBL1201063,Small molecule,1989.0,True,True,True
FLUOROMETHOLONE ACETATE,CHEMBL1201064,Small molecule,1986.0,False,True,True
THIAMYLAL SODIUM,CHEMBL1201065,Small molecule,1982.0,False,True,True
VENLAFAXINE HYDROCHLORIDE,CHEMBL1201066,Small molecule,1993.0,True,True,True
BIPERIDEN LACTATE,CHEMBL1201067,Small molecule,1961.0,False,True,True
PROPIOMAZINE HYDROCHLORIDE,CHEMBL1201068,Small molecule,1960.0,False,True,True
TETRACYCLINE PHOSPHATE COMPLEX,CHEMBL1201071,Small molecule,1957.0,True,True,True
SUCCIMER,CHEMBL1201073,Small molecule,1991.0,True,True,True
IOXILAN,CHEMBL1201075,Small molecule,1995.0,False,False,True
INDIUM IN 111 CHLORIDE,CHEMBL1201078,Small molecule,1992.0,False,False,True
TRIMETHOPRIM HYDROCHLORIDE,CHEMBL1201080,Small molecule,1995.0,True,True,True
METHYLPREDNISOLONE SODIUM SUCCINATE,CHEMBL1201081,Small molecule,1959.0,False,True,True
FLUOXETINE HYDROCHLORIDE,CHEMBL1201082,Small molecule,1987.0,True,True,True
SODIUM IODIDE I 123,CHEMBL1201083,Small molecule,1976.0,True,False,True
SODIUM IODIDE I 131,CHEMBL1201084,Small molecule,1982.0,True,False,True
CABERGOLINE,CHEMBL1201087,Small molecule,1996.0,True,True,True
DIPHENHYDRAMINE CITRATE,CHEMBL1201089,Small molecule,2005.0,True,True,True
RIVASTIGMINE TARTRATE,CHEMBL1201092,Small molecule,1998.0,True,True,True
METHYL AMINOLEVULINATE HYDROCHLORIDE,CHEMBL1201093,Small molecule,2004.0,False,True,True
COBALTOUS CHLORIDE CO 60,CHEMBL1201094,Small molecule,1982.0,False,False,True
CHLORMERODRIN HG 197,CHEMBL1201095,Small molecule,1982.0,False,False,True
KRYPTON KR 81M,CHEMBL1201096,Small molecule,1982.0,False,False,True
CEFOTETAN DISODIUM,CHEMBL1201098,Small molecule,1985.0,False,True,True
TESTOSTERONE CYPIONATE,CHEMBL1201101,Small molecule,1978.0,False,True,True
TRIFLUPROMAZINE HYDROCHLORIDE,CHEMBL1201102,Small molecule,1957.0,True,True,True
METHOXAMINE HYDROCHLORIDE,CHEMBL1201103,Small molecule,1982.0,False,True,True
METHENAMINE HIPPURATE,CHEMBL1201104,Small molecule,1967.0,True,True,True
CONIVAPTAN HYDROCHLORIDE,CHEMBL1201108,Small molecule,2005.0,False,True,True
DESONIDE,CHEMBL1201109,Small molecule,1972.0,False,True,True
VALACYCLOVIR HYDROCHLORIDE,CHEMBL1201110,Small molecule,1995.0,True,True,True
NELARABINE,CHEMBL1201112,Small molecule,2005.0,False,True,True
ESMOLOL HYDROCHLORIDE,CHEMBL1201115,Small molecule,1986.0,False,True,True
HETACILLIN,CHEMBL1201116,Small molecule,1982.0,True,True,True
METHOCARBAMOL,CHEMBL1201117,Small molecule,1957.0,True,True,True
CEFMETAZOLE SODIUM,CHEMBL1201118,Small molecule,1989.0,False,True,True
LIOTHYRONINE SODIUM,CHEMBL1201119,Small molecule,1956.0,True,True,True
REMIFENTANIL HYDROCHLORIDE,CHEMBL1201120,Small molecule,1996.0,False,True,True
HETACILLIN POTASSIUM,CHEMBL1201121,Small molecule,1982.0,True,True,True
KETOROLAC TROMETHAMINE,CHEMBL1201124,Small molecule,1989.0,True,True,True
IOTHALAMATE MEGLUMINE,CHEMBL1201125,Small molecule,1962.0,False,False,True
DARUNAVIR ETHANOLATE,CHEMBL1201127,Small molecule,2006.0,True,True,True
DECITABINE,CHEMBL1201129,Small molecule,2006.0,True,True,True
PIPERONYL BUTOXIDE,CHEMBL1201131,Small molecule,2000.0,False,True,True
NALBUPHINE HYDROCHLORIDE,CHEMBL1201132,Small molecule,1979.0,False,True,True
LUBIPROSTONE,CHEMBL1201134,Small molecule,2006.0,True,True,True
TITANIUM DIOXIDE,CHEMBL1201136,Small molecule,2006.0,False,False,True
LEUCOVORIN CALCIUM,CHEMBL1201138,Small molecule,1952.0,True,False,True
MEGESTROL ACETATE,CHEMBL1201139,Small molecule,1971.0,True,True,True
IBUPROFEN LYSINE,CHEMBL1201141,Small molecule,2006.0,False,True,True
RASAGILINE MESYLATE,CHEMBL1201142,Small molecule,2005.0,True,True,True
NORETHINDRONE ACETATE,CHEMBL1201146,Small molecule,1973.0,True,True,True
OCTOCRYLENE,CHEMBL1201147,Small molecule,2006.0,False,False,True
MEPREDNISONE,CHEMBL1201148,Small molecule,1982.0,True,True,True
NALTREXONE HYDROCHLORIDE,CHEMBL1201149,Small molecule,1984.0,True,True,True
SUMATRIPTAN SUCCINATE,CHEMBL1201150,Small molecule,1992.0,True,True,True
MESTRANOL,CHEMBL1201151,Small molecule,1961.0,True,True,True
NALMEFENE HYDROCHLORIDE,CHEMBL1201152,Small molecule,1995.0,False,True,True
ISOETHARINE MESYLATE,CHEMBL1201153,Small molecule,1982.0,False,True,True
PROCHLORPERAZINE EDISYLATE,CHEMBL1201154,Small molecule,1957.0,True,True,True
LOXAPINE SUCCINATE,CHEMBL1201155,Small molecule,1975.0,True,True,True
NORTRIPTYLINE HYDROCHLORIDE,CHEMBL1201156,Small molecule,1964.0,True,True,True
FENTANYL HYDROCHLORIDE,CHEMBL1201159,Small molecule,2006.0,False,True,True
MAFENIDE ACETATE,CHEMBL1201161,Small molecule,1969.0,False,True,True
DORZOLAMIDE HYDROCHLORIDE,CHEMBL1201162,Small molecule,1994.0,False,True,True
SUFENTANIL CITRATE,CHEMBL1201163,Small molecule,1984.0,False,True,True
QUINESTROL,CHEMBL1201165,Small molecule,1982.0,True,True,True
CARVEDILOL PHOSPHATE,CHEMBL1201167,Small molecule,2006.0,True,True,True
ISOCARBOXAZID,CHEMBL1201168,Small molecule,1959.0,True,True,True
LITHIUM CITRATE ANHYDROUS,CHEMBL1201170,Small molecule,1980.0,True,True,True
PRAMOXINE HYDROCHLORIDE,CHEMBL1201171,Small molecule,1976.0,False,True,True
IODAMIDE MEGLUMINE,CHEMBL1201172,Small molecule,1982.0,False,False,True
MEDRYSONE,CHEMBL1201173,Small molecule,1969.0,False,True,True
SITAGLIPTIN PHOSPHATE,CHEMBL1201174,Small molecule,2006.0,True,True,True
LEVOBUNOLOL HYDROCHLORIDE,CHEMBL1201177,Small molecule,1985.0,False,True,True
LISDEXAMFETAMINE DIMESYLATE,CHEMBL1201178,Small molecule,2007.0,True,True,True
LAPATINIB DITOSYLATE,CHEMBL1201179,Small molecule,2007.0,True,True,True
DICLOFENAC EPOLAMINE,CHEMBL1201180,Small molecule,2007.0,False,True,True
TEMSIROLIMUS,CHEMBL1201182,Small molecule,2007.0,False,True,True
BISMUTH SUBCITRATE POTASSIUM,CHEMBL1201186,Small molecule,2006.0,True,False,True
AMMONIA N 13,CHEMBL1201189,Small molecule,2007.0,False,False,True
LEVOCETIRIZINE DIHYDROCHLORIDE,CHEMBL1201190,Small molecule,2007.0,True,True,True
LEVOCETIRIZINE,CHEMBL1201191,Small molecule,2007.0,True,True,True
ARMODAFINIL,CHEMBL1201192,Small molecule,2007.0,True,True,True
LEVOBUPIVACAINE,CHEMBL1201193,Small molecule,1999.0,False,True,True
CEFMETAZOLE,CHEMBL1201195,Small molecule,1989.0,False,True,True
SERTACONAZOLE,CHEMBL1201196,Small molecule,2003.0,False,True,True
ALATROFLOXACIN,CHEMBL1201197,Small molecule,1997.0,False,True,True
PEMIROLAST,CHEMBL1201198,Small molecule,1999.0,False,True,True
METHAMPHETAMINE,CHEMBL1201201,Small molecule,1943.0,True,True,True
BENZTROPINE,CHEMBL1201203,Small molecule,1954.0,True,True,True
CEFPIRAMIDE,CHEMBL1201204,Small molecule,1989.0,False,True,True
PIPECURONIUM,CHEMBL1201206,Small molecule,1990.0,False,True,True
BETAMETHASONE PHOSPHORIC ACID,CHEMBL1201207,Small molecule,1965.0,False,True,True
PHENMETRAZINE,CHEMBL1201208,Small molecule,1982.0,True,True,True
PROPIOMAZINE,CHEMBL1201210,Small molecule,1960.0,False,True,True
MIDODRINE,CHEMBL1201212,Small molecule,1996.0,True,True,True
ISOETHARINE,CHEMBL1201213,Small molecule,1979.0,False,True,True
DAPIPRAZOLE,CHEMBL1201216,Small molecule,1990.0,False,True,True
DYCLONINE,CHEMBL1201217,Small molecule,1982.0,False,True,True
CEFAMANDOLE NAFATE FREE BASE,CHEMBL1201218,Small molecule,1978.0,False,True,True
VECURONIUM,CHEMBL1201219,Small molecule,1984.0,False,True,True
DIATRIZOIC ACID,CHEMBL1201220,Small molecule,1954.0,True,False,True
LISDEXAMFETAMINE,CHEMBL1201222,Small molecule,2007.0,True,True,True
CEFMENOXIME,CHEMBL1201224,Small molecule,1987.0,False,True,True
CYCRIMINE,CHEMBL1201227,Small molecule,1982.0,True,True,True
DEMECARIUM,CHEMBL1201229,Small molecule,1959.0,False,True,True
PREDNISOLONE PHOSPHORIC ACID,CHEMBL1201231,Small molecule,1973.0,True,True,True
ISOPROPAMIDE,CHEMBL1201232,Small molecule,1957.0,True,True,True
METHYLDOPATE,CHEMBL1201233,Small molecule,1962.0,False,True,True
MEPHENTERMINE,CHEMBL1201234,Small molecule,1951.0,False,True,True
METHYLHOMATROPINE,CHEMBL1201235,Small molecule,1943.0,True,True,True
CARBIDOPA ANHYDROUS,CHEMBL1201236,Small molecule,1975.0,True,True,True
LEVOBUNOLOL,CHEMBL1201237,Small molecule,1985.0,False,True,True
IODAMIDE,CHEMBL1201239,Small molecule,1982.0,False,False,True
INDECAINIDE,CHEMBL1201242,Small molecule,1989.0,True,True,True
IPODATE,CHEMBL1201243,Small molecule,1962.0,True,False,True
ROCURONIUM,CHEMBL1201244,Small molecule,1994.0,False,True,True
BROMODIPHENHYDRAMINE,CHEMBL1201245,Small molecule,1954.0,True,True,True
CISATRACURIUM,CHEMBL1201248,Small molecule,1995.0,False,True,True
BENZQUINAMIDE,CHEMBL1201250,Small molecule,1974.0,False,True,True
ARBUTAMINE,CHEMBL1201251,Small molecule,1997.0,False,False,True
TRIMETHOBENZAMIDE,CHEMBL1201256,Small molecule,1974.0,True,True,True
BETHANIDINE,CHEMBL1201260,Small molecule,1982.0,True,True,True
TYROPANOIC ACID,CHEMBL1201261,Small molecule,1969.0,True,False,True
DIPIVEFRIN,CHEMBL1201262,Small molecule,1980.0,False,True,True
HYDROCORTAMATE,CHEMBL1201263,Small molecule,1956.0,False,True,True
METHANTHELINE,CHEMBL1201264,Small molecule,1951.0,True,True,True
METHYLPREDNISOLONE HEMISUCCINATE,CHEMBL1201265,Small molecule,1959.0,False,True,True
LODOXAMIDE,CHEMBL1201266,Small molecule,1993.0,False,True,True
CHLORPHENTERMINE,CHEMBL1201269,Small molecule,,True,True,True
METHENAMINE,CHEMBL1201270,Small molecule,1967.0,True,True,True
BUCLIZINE,CHEMBL1201271,Small molecule,1982.0,True,True,True
PROTOKYLOL,CHEMBL1201273,Small molecule,1982.0,True,True,True
LEVOBETAXOLOL,CHEMBL1201274,Small molecule,2000.0,False,True,True
ISOSULFAN BLUE INNER SALT,CHEMBL1201275,Small molecule,1981.0,False,False,True
CHLORAMPHENICOL SUCCINIC ACID,CHEMBL1201281,Small molecule,1959.0,False,True,True
CINACALCET,CHEMBL1201284,Small molecule,2004.0,True,True,True
OXYPHENONIUM,CHEMBL1201286,Small molecule,1982.0,True,True,True
DEXBROMPHENIRAMINE,CHEMBL1201287,Small molecule,1963.0,True,True,True
DANTROLENE,CHEMBL1201288,Small molecule,1974.0,True,True,True
CLINDAMYCIN PALMITATE,CHEMBL1201289,Small molecule,1982.0,True,True,True
IOXAGLIC ACID,CHEMBL1201291,Small molecule,1985.0,False,False,True
ACAMPROSATE,CHEMBL1201293,Small molecule,2004.0,True,True,True
DIPHENOXYLATE,CHEMBL1201294,Small molecule,1960.0,True,True,True
BITOLTEROL,CHEMBL1201295,Small molecule,1984.0,False,True,True
IOTHALAMIC ACID,CHEMBL1201300,Small molecule,1962.0,False,False,True
MANGAFODIPIR,CHEMBL1201301,Small molecule,1997.0,False,False,True
DEXAMETHASONE PHOSPHORIC ACID,CHEMBL1201302,Small molecule,1959.0,False,True,True
PYRVINIUM,CHEMBL1201303,Small molecule,1982.0,True,True,True
INDOCYANINE GREEN ACID FORM,CHEMBL1201304,Small molecule,1959.0,False,False,True
IOFETAMINE,CHEMBL1201308,Small molecule,1987.0,False,False,True
CHLOPHEDIANOL,CHEMBL1201313,Small molecule,1982.0,True,True,True
VALGANCICLOVIR,CHEMBL1201314,Small molecule,2001.0,True,True,True
TRICLOFOS,CHEMBL1201317,Small molecule,1982.0,True,True,True
METARAMINOL,CHEMBL1201319,Small molecule,1954.0,False,True,True
ESOMEPRAZOLE,CHEMBL1201320,Small molecule,2001.0,True,True,True
DIFENOXIN,CHEMBL1201321,Small molecule,1978.0,True,True,True
THONZONIUM,CHEMBL1201322,Small molecule,1982.0,False,False,True
BETAZOLE,CHEMBL1201323,Small molecule,1982.0,False,True,True
HEXOCYCLIUM,CHEMBL1201325,Small molecule,1982.0,True,True,True
ACETRIZOIC ACID,CHEMBL1201327,Small molecule,1982.0,False,False,True
CARPHENAZINE,CHEMBL1201328,Small molecule,1982.0,True,True,True
TRIMETHAPHAN,CHEMBL1201329,Small molecule,1982.0,False,True,True
GLYCOPYRRONIUM,CHEMBL1201335,Small molecule,1961.0,True,True,True
FOSPHENYTOIN,CHEMBL1201336,Small molecule,1996.0,False,True,True
CYCLOPENTOLATE,CHEMBL1201338,Small molecule,1974.0,False,True,True
DIPHEMANIL,CHEMBL1201340,Small molecule,1982.0,True,True,True
ECHOTHIOPHATE,CHEMBL1201341,Small molecule,1960.0,False,True,True
METHIXENE,CHEMBL1201342,Small molecule,1982.0,True,True,True
TETRADECYL SULFURIC ACID,CHEMBL1201345,Small molecule,1946.0,False,True,True
BALSALAZIDE,CHEMBL1201346,Small molecule,2000.0,True,True,True
ANILERIDINE,CHEMBL1201347,Small molecule,1982.0,True,True,True
MENADIOL DIPHOSPHORIC ACID,CHEMBL1201348,Small molecule,1982.0,True,False,True
HEXAFLUORENIUM,CHEMBL1201349,Small molecule,1982.0,False,True,True
RAPACURONIUM,CHEMBL1201352,Small molecule,1999.0,False,True,True
DEXCHLORPHENIRAMINE,CHEMBL1201353,Small molecule,1981.0,True,True,True
TRIDIHEXETHYL,CHEMBL1201354,Small molecule,1954.0,True,True,True
METHYLERGONOVINE,CHEMBL1201356,Small molecule,1946.0,True,True,True
PEGAPTANIB SODIUM,CHEMBL1201421,Small molecule,2004.0,False,True,True
TECHNETIUM TC-99M POLYPHOSPHATE KIT,CHEMBL1201525,Small molecule,1982.0,False,False,True
PENTOSAN POLYSULFATE SODIUM,CHEMBL1201516,Small molecule,1996.0,True,True,True
POLYTETRAFLUOROETHYLENE,CHEMBL1201480,Small molecule,2000.0,False,False,True
DEXTROMETHORPHAN POLISTIREX,CHEMBL1201461,Small molecule,1982.0,True,True,True
CODEINE POLISTIREX,CHEMBL1201463,Small molecule,1985.0,True,True,True
HYDROCODONE POLISTIREX,CHEMBL1201470,Small molecule,1987.0,True,True,True
POLYESTRADIOL PHOSPHATE,CHEMBL1201477,Small molecule,1957.0,False,True,True
QUINIDINE POLYGALACTURONATE,CHEMBL1201486,Small molecule,1982.0,True,True,True
PHENYLPROPANOLAMINE POLISTIREX,CHEMBL1201535,Small molecule,1984.0,True,True,True
SEVELAMER HYDROCHLORIDE,CHEMBL1201492,Small molecule,1998.0,True,True,True
PERFLUOROPOLYMETHYLISOPROPYL ETHER,CHEMBL1201517,Small molecule,2000.0,False,False,True
POLYETHYLENE GLYCOL 3350,CHEMBL1201479,Small molecule,1984.0,True,False,True
CHLORPHENIRAMINE POLISTIREX,CHEMBL1201659,Small molecule,1984.0,True,True,True
SODIUM POLYSTYRENE SULFONATE,CHEMBL1201484,Small molecule,1958.0,True,False,True
PORFIMER SODIUM,CHEMBL1201481,Small molecule,1995.0,False,True,True
PSEUDOEPHEDRINE POLISTIREX,CHEMBL1201483,Small molecule,1987.0,True,True,True
GLATIRAMER ACETATE,CHEMBL1201507,Small molecule,1996.0,False,True,True
DESVENLAFAXINE SUCCINATE,CHEMBL1201728,Small molecule,2008.0,True,True,True
DRONEDARONE HYDROCHLORIDE,CHEMBL1201729,Small molecule,2009.0,True,True,True
NEBIVOLOL HYDROCHLORIDE,CHEMBL1201731,Small molecule,2007.0,True,True,True
PAZOPANIB HYDROCHLORIDE,CHEMBL1201733,Small molecule,2009.0,True,True,True
BENDAMUSTINE HYDROCHLORIDE,CHEMBL1201734,Small molecule,2008.0,False,True,True
BUPROPION HYDROBROMIDE,CHEMBL1201735,Small molecule,2008.0,True,True,True
NILOTINIB HYDROCHLORIDE MONOHYDRATE,CHEMBL1201740,Small molecule,2007.0,True,True,True
SAXAGLIPTIN HYDROCHLORIDE,CHEMBL1201743,Small molecule,2009.0,True,True,True
CHOLINE FENOFIBRATE,CHEMBL1201745,Small molecule,2008.0,True,True,True
PRALATREXATE,CHEMBL1201746,Small molecule,2009.0,False,True,True
ALCAFTADINE,CHEMBL1201747,Small molecule,2010.0,False,True,True
CABAZITAXEL,CHEMBL1201748,Small molecule,2010.0,False,True,True
DIFLUPREDNATE,CHEMBL1201749,Small molecule,2008.0,False,True,True
IXABEPILONE,CHEMBL1201752,Small molecule,2007.0,False,True,True
PITAVASTATIN,CHEMBL1201753,Small molecule,2009.0,True,True,True
RUFINAMIDE,CHEMBL1201754,Small molecule,2007.0,True,True,True
BEPOTASTINE,CHEMBL1201758,Small molecule,2009.0,False,True,True
BEPOTASTINE BESYLATE,CHEMBL1201759,Small molecule,2009.0,False,True,True
BESIFLOXACIN,CHEMBL1201760,Small molecule,2009.0,False,True,True
BESIFLOXACIN HYDROCHLORIDE,CHEMBL1201761,Small molecule,2009.0,False,True,True
FESOTERODINE,CHEMBL1201764,Small molecule,2007.0,True,True,True
FESOTERODINE FUMARATE,CHEMBL1201765,Small molecule,2007.0,True,True,True
FOSPROPOFOL,CHEMBL1201766,Small molecule,2008.0,False,True,True
METHYLNALTREXONE BROMIDE,CHEMBL1201770,Small molecule,2008.0,True,True,True
PRASUGREL,CHEMBL1201772,Small molecule,2009.0,True,True,True
PRASUGREL HYDROCHLORIDE,CHEMBL1201773,Small molecule,2009.0,True,True,True
SAPROPTERIN,CHEMBL1201774,Small molecule,2007.0,True,True,True
SAPROPTERIN DIHYDROCHLORIDE,CHEMBL1201775,Small molecule,2007.0,True,True,True
TAPENTADOL,CHEMBL1201776,Small molecule,2008.0,True,True,True
TAPENTADOL HYDROCHLORIDE,CHEMBL1201777,Small molecule,2008.0,True,True,True
CARGLUMIC ACID,CHEMBL1201780,Small molecule,2003.0,True,True,True
FOSAPREPITANT DIMEGLUMINE,CHEMBL1201782,Small molecule,2008.0,False,True,True
HEXAMINOLEVULINATE,CHEMBL1201784,Small molecule,2010.0,False,False,True
HEXAMINOLEVULINATE HYDROCHLORIDE,CHEMBL1201785,Small molecule,2010.0,False,False,True
LAPYRIUM,CHEMBL1201786,Small molecule,1982.0,False,True,True
LAPYRIUM CHLORIDE,CHEMBL1201787,Small molecule,1982.0,False,True,True
RIBOFLAVIN 5'-PHOSPHATE,CHEMBL1201794,Small molecule,1985.0,False,True,True
DEXLANSOPRAZOLE,CHEMBL1201863,Small molecule,2009.0,True,True,True
DIENOGEST,CHEMBL1201864,Small molecule,2010.0,True,True,True
DEFLAZACORT,CHEMBL1201891,Small molecule,2017.0,True,True,True
DILEVALOL HYDROCHLORIDE,CHEMBL1204165,Small molecule,1990.0,False,False,True
GEPIRONE HYDROCHLORIDE,CHEMBL1204187,Small molecule,2023.0,True,True,True
PARECOXIB,CHEMBL1206690,Small molecule,2002.0,False,True,True
ELAGOLIX,CHEMBL1208155,Small molecule,2018.0,True,True,True
ROSE BENGAL FREE ACID,CHEMBL1208422,Small molecule,1971.0,False,False,True
THIOSULFURIC ACID,CHEMBL1208642,Small molecule,1992.0,False,True,True
THEOPHYLLINE GLYCINATE,CHEMBL1208646,Small molecule,1982.0,True,True,True
DOLUTEGRAVIR SODIUM,CHEMBL1213165,Small molecule,2013.0,True,True,True
CEFTOLOZANE SULFATE,CHEMBL1213250,Small molecule,2014.0,False,True,True
CLOBENZOREX,CHEMBL1213251,Small molecule,,False,False,True
CLORAZEPIC ACID,CHEMBL1213252,Small molecule,1972.0,True,True,True
PROPOXYPHENE,CHEMBL1213351,Small molecule,1957.0,True,True,True
GIVINOSTAT,CHEMBL1213492,Small molecule,2024.0,True,True,True
PERAMPANEL,CHEMBL1214124,Small molecule,2012.0,True,True,True
DEXTROSE,CHEMBL1222250,Small molecule,1982.0,False,False,True
DOLUTEGRAVIR,CHEMBL1229211,Small molecule,2013.0,True,True,True
VEMURAFENIB,CHEMBL1229517,Small molecule,2011.0,True,True,True
ESTETROL ANHYDROUS,CHEMBL1230314,Small molecule,2021.0,True,True,True
LEVOMEFOLIC ACID,CHEMBL1231574,Small molecule,2010.0,True,True,True
KRYPTON,CHEMBL1233877,Small molecule,1982.0,False,False,True
OXYGEN,CHEMBL1234886,Small molecule,2006.0,False,False,True
SULFUR,CHEMBL1235452,Small molecule,1982.0,False,False,True
TARTARIC ACID,CHEMBL1236315,Small molecule,1985.0,True,False,True
XENON,CHEMBL1236802,Small molecule,1982.0,False,False,True
XYLOSE,CHEMBL1236821,Small molecule,1982.0,True,False,True
LURASIDONE,CHEMBL1237021,Small molecule,2010.0,True,True,True
TRAMADOL,CHEMBL1237044,Small molecule,1995.0,True,True,True
PLICAMYCIN,CHEMBL1237054,Small molecule,1970.0,False,True,True
HYDROMORPHONE HYDROCHLORIDE,CHEMBL1237055,Small molecule,1984.0,True,True,True
PITAVASTATIN CALCIUM,CHEMBL1237061,Small molecule,2009.0,True,True,True
TRAMADOL HYDROCHLORIDE,CHEMBL1237065,Small molecule,1995.0,True,True,True
CALCIUM GLUCEPTATE,CHEMBL1237066,Small molecule,1982.0,False,False,True
MICAFUNGIN SODIUM,CHEMBL1237070,Small molecule,2005.0,False,True,True
DIRITHROMYCIN,CHEMBL1237072,Small molecule,1995.0,True,True,True
GRANISETRON HYDROCHLORIDE,CHEMBL1237080,Small molecule,1993.0,True,True,True
MECAMYLAMINE HYDROCHLORIDE,CHEMBL1237082,Small molecule,1956.0,True,True,True
DOXACURIUM CHLORIDE,CHEMBL1237099,Small molecule,1991.0,False,True,True
LEVOCABASTINE HYDROCHLORIDE,CHEMBL1237102,Small molecule,1993.0,False,True,True
PROPOXYPHENE HYDROCHLORIDE,CHEMBL1237104,Small molecule,1957.0,True,True,True
CARBOPROST TROMETHAMINE,CHEMBL1237105,Small molecule,1979.0,False,True,True
TECHNETIUM TC 99M BICISATE,CHEMBL1237111,Small molecule,1994.0,False,False,True
TREPROSTINIL,CHEMBL1237119,Small molecule,2002.0,True,True,True
CARBOPROST,CHEMBL1237122,Small molecule,1979.0,False,True,True
DOXACURIUM,CHEMBL1237123,Small molecule,1991.0,False,True,True
CLEVIDIPINE,CHEMBL1237132,Small molecule,2008.0,False,True,True
MAPROTILINE HYDROCHLORIDE,CHEMBL1237135,Small molecule,1980.0,True,True,True
LETERMOVIR,CHEMBL1241951,Small molecule,2017.0,True,True,True
LEVALLORPHAN,CHEMBL1254682,Small molecule,1982.0,False,True,True
TETRACAINE HYDROCHLORIDE,CHEMBL1255654,Small molecule,2016.0,False,True,True
METHAPYRILENE HYDROCHLORIDE,CHEMBL1255739,Small molecule,,False,False,True
FIDAXOMICIN,CHEMBL1255800,Small molecule,2011.0,True,True,True
CYSTEAMINE HYDROCHLORIDE,CHEMBL1256137,Small molecule,2012.0,False,True,True
PIRFENIDONE,CHEMBL1256391,Small molecule,2011.0,True,True,True
CARBETAPENTANE CITRATE,CHEMBL1256696,Small molecule,,False,False,True
FORMOTEROL,CHEMBL1256786,Small molecule,2001.0,False,True,True
DEXTROMETHORPHAN HYDROBROMIDE,CHEMBL1256818,Small molecule,1984.0,True,True,True
NIALAMIDE,CHEMBL1256841,Small molecule,,False,False,True
NOMIFENSINE MALEATE,CHEMBL1256842,Small molecule,1984.0,False,False,True
EPINEPHRINE BITARTRATE,CHEMBL1256958,Small molecule,1965.0,False,True,True
TRIFLUOPERAZINE HYDROCHLORIDE,CHEMBL1257040,Small molecule,1959.0,True,True,True
TECOVIRIMAT,CHEMBL1257073,Small molecule,2018.0,True,True,True
SOFOSBUVIR,CHEMBL1259059,Small molecule,2013.0,True,True,True
EDOXABAN,CHEMBL1269025,Small molecule,2015.0,True,True,True
MIFEPRISTONE,CHEMBL1276308,Small molecule,2000.0,True,True,True
FEDRATINIB,CHEMBL1287853,Small molecule,2019.0,True,True,True
TIVOZANIB,CHEMBL1289494,Small molecule,2017.0,True,True,True
LENVATINIB,CHEMBL1289601,Small molecule,2015.0,True,True,True
AXITINIB,CHEMBL1289926,Small molecule,2012.0,True,True,True
PROCHLORPERAZINE MALEATE,CHEMBL1314751,Small molecule,1956.0,True,True,True
TERBUTALINE SULFATE,CHEMBL1315867,Small molecule,1974.0,True,True,True
PENTOLINIUM TARTRATE,CHEMBL1318287,Small molecule,1982.0,False,True,True
PHENOTHRIN,CHEMBL1322884,Small molecule,,False,True,True
ACETARSONE,CHEMBL1330792,Small molecule,,False,True,True
PERHEXILINE MALEATE,CHEMBL1334033,Small molecule,1974.0,False,True,True
METHSCOPOLAMINE BROMIDE,CHEMBL1354199,Small molecule,1953.0,True,True,True
